host_time_utc,host_monotonic_s,gst_pts_s,frame_index,image_width_px,image_height_px,left_stem_x_px,left_stem_y_px,left_stem_width_px,left_stem_height_px,left_stem_area_px,right_stem_x_px,right_stem_y_px,right_stem_width_px,right_stem_height_px,right_stem_area_px
2026-08-12T13:29:16.712366+00:00,14131.990188552,4.358760683,122,1280,480,219.824347,218.629739,33,140,2374,nan,nan,0,0,0
2026-08-12T13:29:16.752364+00:00,14132.029404075,4.394761263,123,1280,480,219.916596,219.127211,33,139,2374,nan,nan,0,0,0
2026-08-12T13:29:16.779729+00:00,14132.057589580,4.426761838,124,1280,480,220.077181,219.958054,34,139,2384,nan,nan,0,0,0
2026-08-12T13:29:16.816540+00:00,14132.091460114,4.462762409,125,1280,480,220.309604,220.350463,34,139,2374,nan,nan,0,0,0
2026-08-12T13:29:16.846486+00:00,14132.120748944,4.494762975,126,1280,480,220.429474,221.266105,33,138,2375,nan,nan,0,0,0
2026-08-12T13:29:16.887902+00:00,14132.161792253,4.530763536,127,1280,480,220.540552,222.107856,34,139,2355,nan,nan,0,0,0
2026-08-12T13:29:16.916146+00:00,14132.193646940,4.562764093,128,1280,480,220.588761,221.959132,33,138,2349,nan,nan,0,0,0
2026-08-12T13:29:16.946815+00:00,14132.224658694,4.598764646,129,1280,480,220.611064,221.894894,33,138,2350,nan,nan,0,0,0
2026-08-12T13:29:16.989873+00:00,14132.264050776,4.630765194,130,1280,480,220.688756,221.790936,33,138,2339,nan,nan,0,0,0
2026-08-12T13:29:17.020337+00:00,14132.294429338,4.662776849,131,1280,480,220.637953,220.928785,33,138,2345,nan,nan,0,0,0
2026-08-12T13:29:17.048080+00:00,14132.326132864,4.698766277,132,1280,480,220.713428,220.365937,34,139,2331,nan,nan,0,0,0
2026-08-12T13:29:17.077122+00:00,14132.355473704,4.730766812,133,1280,480,220.687660,219.591064,33,138,2350,nan,nan,0,0,0
2026-08-12T13:29:17.118927+00:00,14132.396997874,4.766756244,134,1280,480,220.617834,218.747771,35,138,2355,nan,nan,0,0,0
2026-08-12T13:29:17.152225+00:00,14132.429477118,4.798767894,135,1280,480,220.597015,217.981663,32,138,2345,nan,nan,0,0,0
2026-08-12T13:29:17.190026+00:00,14132.467813673,4.834757317,136,1280,480,220.464240,217.241642,34,139,2363,nan,nan,0,0,0
2026-08-12T13:29:17.215203+00:00,14132.493361934,4.866757847,137,1280,480,220.428571,216.583369,34,139,2345,nan,nan,0,0,0
2026-08-12T13:29:17.250316+00:00,14132.528950273,4.898780595,138,1280,480,220.282008,215.990217,34,138,2351,nan,nan,0,0,0
2026-08-12T13:29:17.288887+00:00,14132.566051214,4.934770006,139,1280,480,219.986029,215.429721,31,139,2362,nan,nan,0,0,0
2026-08-12T13:29:17.314705+00:00,14132.593035675,4.966770524,140,1280,480,219.864773,215.026706,32,138,2359,nan,nan,0,0,0
2026-08-12T13:29:17.356157+00:00,14132.631728327,5.002771037,141,1280,480,219.499789,214.557895,33,139,2375,nan,nan,0,0,0
2026-08-12T13:29:17.387401+00:00,14132.662472833,5.034771546,142,1280,480,219.189027,215.591942,24,139,2333,nan,nan,0,0,0
2026-08-12T13:29:17.427618+00:00,14132.701695409,5.070772051,143,1280,480,218.926240,214.743959,32,139,2359,nan,nan,0,0,0
2026-08-12T13:29:17.449565+00:00,14132.728866270,5.102761441,144,1280,480,218.844276,214.938973,32,139,2376,nan,nan,0,0,0
2026-08-12T13:29:17.486119+00:00,14132.764043504,5.138761938,145,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:29:17.520574+00:00,14132.798268434,5.170773542,146,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:29:17.550172+00:00,14132.828994508,5.202785142,147,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:29:17.590667+00:00,14132.866175307,5.238774516,148,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:29:17.621900+00:00,14132.897686307,5.270786108,149,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:29:17.668516+00:00,14132.946333473,5.306775475,150,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:29:17.688516+00:00,14132.965076016,5.338775949,151,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:29:17.732622+00:00,14133.006149875,5.374765308,152,1280,480,220.358051,222.591102,32,138,2360,nan,nan,0,0,0
2026-08-12T13:29:17.754211+00:00,14133.033470514,5.406776885,153,1280,480,220.576546,222.788913,32,139,2345,nan,nan,0,0,0
2026-08-12T13:29:17.785372+00:00,14133.064454254,5.438788459,154,1280,480,220.785867,224.302355,21,139,2335,nan,nan,0,0,0
2026-08-12T13:29:17.825419+00:00,14133.102803764,5.474777807,155,1280,480,220.677186,223.689126,32,138,2345,nan,nan,0,0,0
2026-08-12T13:29:17.859379+00:00,14133.137965388,5.506778262,156,1280,480,220.756605,224.812906,25,139,2309,nan,nan,0,0,0
2026-08-12T13:29:17.895774+00:00,14133.169755652,5.542767275,157,1280,480,220.707592,225.293275,25,138,2305,nan,nan,0,0,0
2026-08-12T13:29:17.927468+00:00,14133.202318005,5.574778509,158,1280,480,220.450578,224.732563,34,139,2337,nan,nan,0,0,0
2026-08-12T13:29:17.966885+00:00,14133.241097828,5.610767520,159,1280,480,220.469755,225.654655,32,139,2331,nan,nan,0,0,0
2026-08-12T13:29:17.997439+00:00,14133.271598996,5.642767641,160,1280,480,220.376450,225.636012,32,138,2327,nan,nan,0,0,0
2026-08-12T13:29:18.037261+00:00,14133.311474398,5.678778872,161,1280,480,220.297042,225.900557,32,138,2333,nan,nan,0,0,0
2026-08-12T13:29:18.057524+00:00,14133.336734626,5.710778991,162,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:29:18.095433+00:00,14133.374327503,5.742779109,163,1280,480,220.145134,225.765289,34,138,2322,nan,nan,0,0,0
2026-08-12T13:29:18.128673+00:00,14133.405555852,5.778779226,164,1280,480,220.092072,225.890452,33,138,2346,nan,nan,0,0,0
2026-08-12T13:29:18.169356+00:00,14133.447151666,5.810779342,165,1280,480,220.064874,225.998293,33,138,2343,nan,nan,0,0,0
2026-08-12T13:29:18.197344+00:00,14133.474663148,5.846768346,166,1280,480,220.076726,225.709719,33,138,2346,nan,nan,0,0,0
2026-08-12T13:29:18.232763+00:00,14133.506416771,5.878779571,167,1280,480,220.219898,225.737404,33,139,2342,nan,nan,0,0,0
2026-08-12T13:29:18.273005+00:00,14133.548287407,5.914768574,168,1280,480,220.357021,225.673801,33,139,2336,nan,nan,0,0,0
2026-08-12T13:29:18.304876+00:00,14133.579319879,5.946779798,169,1280,480,220.388416,225.433560,33,139,2348,nan,nan,0,0,0
2026-08-12T13:29:18.332203+00:00,14133.609317358,5.978779910,170,1280,480,220.441642,225.292433,33,138,2339,nan,nan,0,0,0
2026-08-12T13:29:18.365412+00:00,14133.639731899,6.014780021,171,1280,480,220.643707,225.259779,33,139,2352,nan,nan,0,0,0
2026-08-12T13:29:18.405246+00:00,14133.679441038,6.046791242,172,1280,480,220.953518,225.173134,33,138,2345,nan,nan,0,0,0
2026-08-12T13:29:18.431852+00:00,14133.709685634,6.082780240,173,1280,480,220.886151,225.860663,33,139,2354,nan,nan,0,0,0
2026-08-12T13:29:18.467364+00:00,14133.743669463,6.114780348,174,1280,480,220.968577,226.285350,33,138,2355,nan,nan,0,0,0
2026-08-12T13:29:18.501309+00:00,14133.778465472,6.150780455,175,1280,480,220.866667,226.816561,34,139,2355,nan,nan,0,0,0
2026-08-12T13:29:18.530257+00:00,14133.807985775,6.182780562,176,1280,480,220.827411,227.095178,33,138,2364,nan,nan,0,0,0
2026-08-12T13:29:18.569125+00:00,14133.847229316,6.218769557,177,1280,480,220.725690,227.875159,33,139,2355,nan,nan,0,0,0
2026-08-12T13:29:18.600285+00:00,14133.878435678,6.250780773,178,1280,480,220.659139,228.077972,32,138,2347,nan,nan,0,0,0
2026-08-12T13:29:18.634470+00:00,14133.911727595,6.282791988,179,1280,480,220.717938,228.355286,24,138,2308,nan,nan,0,0,0
2026-08-12T13:29:18.676832+00:00,14133.953443100,6.318780980,180,1280,480,220.574588,228.303122,24,138,2306,nan,nan,0,0,0
2026-08-12T13:29:18.699345+00:00,14133.978391967,6.350792193,181,1280,480,220.320017,227.416667,33,138,2328,nan,nan,0,0,0
2026-08-12T13:29:18.743239+00:00,14134.020532626,6.386781183,182,1280,480,220.433978,227.608172,25,138,2325,nan,nan,0,0,0
2026-08-12T13:29:18.773512+00:00,14134.050667830,6.418781284,183,1280,480,220.638104,226.519791,21,138,2299,nan,nan,0,0,0
2026-08-12T13:29:18.803289+00:00,14134.080835988,6.454781384,184,1280,480,220.786210,225.816565,21,138,2306,nan,nan,0,0,0
2026-08-12T13:29:18.839946+00:00,14134.114946177,6.486781483,185,1280,480,220.694087,223.778920,32,138,2334,nan,nan,0,0,0
2026-08-12T13:29:18.878197+00:00,14134.153497067,6.522781581,186,1280,480,220.848862,222.902104,32,138,2329,nan,nan,0,0,0
2026-08-12T13:29:18.903591+00:00,14134.181469283,6.554781679,187,1280,480,221.134831,221.707433,33,137,2314,nan,nan,0,0,0
2026-08-12T13:29:18.934290+00:00,14134.212628554,6.586781776,188,1280,480,221.128172,220.350538,33,138,2325,nan,nan,0,0,0
2026-08-12T13:29:18.977272+00:00,14134.255346230,6.622781872,189,1280,480,221.154510,219.005611,34,138,2317,nan,nan,0,0,0
2026-08-12T13:29:19.011177+00:00,14134.286258246,6.654793078,190,1280,480,221.191214,217.953058,34,139,2322,nan,nan,0,0,0
2026-08-12T13:29:19.040413+00:00,14134.318689635,6.690782061,191,1280,480,221.049074,217.601378,34,138,2323,nan,nan,0,0,0
2026-08-12T13:29:19.073476+00:00,14134.348490650,6.722782155,192,1280,480,221.076158,218.188663,21,139,2311,nan,nan,0,0,0
