host_time_utc,host_monotonic_s,gst_pts_s,frame_index,image_width_px,image_height_px,left_stem_x_px,left_stem_y_px,left_stem_width_px,left_stem_height_px,left_stem_area_px,right_stem_x_px,right_stem_y_px,right_stem_width_px,right_stem_height_px,right_stem_area_px
2026-08-12T12:00:57.683803+00:00,8832.962619922,12.094808972,149,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:57.726330+00:00,8833.003316504,12.126808852,150,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:57.759039+00:00,8833.036741827,12.162808733,151,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:57.785896+00:00,8833.064299815,12.194819726,152,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:57.825986+00:00,8833.099847559,12.230808498,153,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:57.857528+00:00,8833.133919024,12.262808382,154,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:57.889950+00:00,8833.168394512,12.298808267,155,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:57.922122+00:00,8833.199371651,12.330808153,156,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:57.957441+00:00,8833.231050831,12.362808040,157,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:57.989966+00:00,8833.268480100,12.398807928,158,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:58.020531+00:00,8833.299652865,12.430818928,159,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:58.063190+00:00,8833.341772135,12.466807707,160,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:58.098638+00:00,8833.373201796,12.498807598,161,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:58.131289+00:00,8833.405781546,12.534796378,162,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:58.170161+00:00,8833.444221896,12.566807381,163,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:58.192210+00:00,8833.468358352,12.598818385,164,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:58.233641+00:00,8833.511560052,12.634807168,165,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:58.264216+00:00,8833.539156751,12.666818174,166,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:58.293928+00:00,8833.572557658,12.702818070,167,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:58.325494+00:00,8833.603939038,12.734829078,168,1280,480,nan,nan,0,0,0,86.368844,225.971234,91,165,4102
2026-08-12T12:00:58.360981+00:00,8833.640099185,12.770806753,169,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:58.397399+00:00,8833.672660308,12.802806651,170,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:58.431292+00:00,8833.708725419,12.838806550,171,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:58.465316+00:00,8833.742731065,12.870806794,172,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:58.498070+00:00,8833.772060084,12.902818147,173,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:58.531144+00:00,8833.807889889,12.938807276,174,1280,480,nan,nan,0,0,0,82.167671,230.029618,86,162,3984
2026-08-12T12:00:58.562113+00:00,8833.839599121,12.970818625,175,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:58.599969+00:00,8833.874925330,13.006807750,176,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:58.633280+00:00,8833.909724562,13.038807984,177,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:58.666110+00:00,8833.944362474,13.074797106,178,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:58.700590+00:00,8833.974622906,13.106808448,179,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:58.739026+00:00,8834.016052859,13.138819788,180,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:58.768948+00:00,8834.044883712,13.174808622,181,1280,480,nan,nan,0,0,0,77.025793,233.633737,78,158,3877
2026-08-12T12:00:58.797181+00:00,8834.075380683,13.206819679,182,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:58.835203+00:00,8834.111084003,13.242806786,183,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:58.866130+00:00,8834.145337878,13.274827241,184,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:58.905212+00:00,8834.179646342,13.310792155,185,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:58.935652+00:00,8834.212899130,13.342812638,186,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:58.970248+00:00,8834.248052442,13.378788691,187,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:59.004982+00:00,8834.283323119,13.410786979,188,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:59.036634+00:00,8834.314136063,13.442807503,189,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:59.075219+00:00,8834.353771167,13.478794708,190,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:59.102679+00:00,8834.379823453,13.510793037,191,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:59.136978+00:00,8834.415418657,13.546791380,192,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:59.170455+00:00,8834.447712580,13.578789736,193,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:59.208362+00:00,8834.487224263,13.614788105,194,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:59.250087+00:00,8834.525800795,13.646786487,195,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:59.275270+00:00,8834.553671058,13.682773771,196,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:59.305581+00:00,8834.584742169,13.714783290,197,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:59.337139+00:00,8834.616118979,13.746803932,198,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:59.375524+00:00,8834.653118814,13.782780143,199,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:59.407303+00:00,8834.686322232,13.814778589,200,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:59.445232+00:00,8834.721202628,13.850777047,201,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:59.474046+00:00,8834.752745698,13.882775517,202,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:59.509551+00:00,8834.788293844,13.918762889,203,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:59.544846+00:00,8834.822841225,13.950772495,204,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:59.580886+00:00,8834.856498260,13.982771002,205,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:59.610703+00:00,8834.889180190,14.018769521,206,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
